datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
2004-05-07 21:15:00,boonville,in,us,sphere,360,6 minutes,Orange illuminated sphere moving west at high speed in a straight line.,2004-05-10,38.0491667,-87.2741667
2004-05-07 21:15:00,new orleans,la,us,light,60,1 minute,Pulses of light,2004-05-10,29.9544444,-90.075
2004-05-07 21:23:00,durand,il,us,other,2400,aprox. 40 min,Bright  ((NUFORC Note:  Venus.  PD)),2004-05-10,42.4363889,-89.3319444
2004-05-07 22:00:00,houston,tx,us,other,30,30 seconds,three blimp like objects glided in front of our car and disappeared into the trees.,2004-06-18,29.7630556,-95.3630556
2004-05-07 22:35:00,bremerton,wa,us,other,180,3 min.,at 22:35 i was using my teloscope.i saw a almost rectangular object that had orange lights on it.i saw it for 3 minutes until it took o,2005-05-24,47.5675,-122.6313889
2004-05-07 23:45:00,san antonio,tx,us,light,900,15 minutes,wierd things in san antonio,2004-05-10,29.4238889,-98.4933333
2004-05-07 23:48:00,bangkok (thailand),,,light,900,10-15minutes,Floating star like objects (hundreds) rising up slowly in the sky&#44 looks like small red stars visible for 10-15mins before dissapearing,2004-05-10,13.727896,100.524123
2005-05-07 15:40:00,laconia,nh,us,disk,10,10 seconds,disk over Laconia,2005-10-11,43.5277778,-71.4708333
2005-05-07 17:08:00,corrales,nm,us,sphere,60,1min,Sphere&#44 cloud high,2005-05-11,35.2377778,-106.6061111
2005-05-07 21:00:00,mexico city (d.f.) (mexico),,,light,60,1 minute,Red lights in the sky.,2011-05-12,19.432608,-99.133208
2005-05-07 21:15:00,sedona/verde valley,az,,light,300,5 minutes,Merging white lights near the cement factory and Mingus Mtn.,2005-06-20,34.78679,-111.787436
2005-05-07 21:45:00,johnson city,tn,us,fireball,20,20 seconds,Very bright object in sky.,2005-05-11,36.3133333,-82.3536111
2005-05-07 21:55:00,warminster,pa,us,light,2,2 seconds,Looking southeast from Warminster&#44 PA. I saw a bright neon-green light angle toward the ground low in the sky (about a 60 degree angle),2005-05-11,40.2066667,-75.1
2005-05-07 22:00:00,sedona/verde valley,az,,light,900,15 minutes,Erratic moving red and white light seen through night vision,2005-06-20,34.78679,-111.787436
2006-05-07 00:00:00,idaho falls,id,us,triangle,60,1 minute,A BIG TRIANGULAR  OBJECT,2006-10-30,43.4666667,-112.0333333
2006-05-07 07:40:00,largo,fl,us,circle,25,25 seconds,round flying object&#44 Largo&#44 FL.,2006-05-15,27.9091667,-82.7875
2006-05-07 09:30:00,spokane,wa,us,disk,300,5min,two obects &#44huge &#44very high&#44moving  west to east slowly stopped briefly appeared to intercept a smaller object then moved vertically ou,2007-02-01,47.6588889,-117.425
2006-05-07 12:20:00,amboy wasington,wa,,oval,420,5 to 7 minutes,I was driving to school I saw a big odject coming from left to right on the big mounth I did stop my car when aout of the car&#44 I did th,2012-05-13,45.910112,-122.446487
2006-05-07 16:25:00,old forge,pa,us,formation,1800,30 mins.,UFO Formation over NE Pennsylvania,2006-07-16,41.3711111,-75.7352778
2006-05-07 18:17:00,chicago,il,us,sphere,60,less than 1 min,Brief sighting of globular object at extremely high altitude and speed entering and then leaving atmosphere.,2006-05-15,41.85,-87.65
2006-05-07 20:50:00,palmdale,ca,us,unknown,1800,30 minutes,The 3 of us watched the closest object for 30 minutes and noted 4 more farther out and higher up and could not figure out what it was,2006-05-15,34.5794444,-118.1155556
2006-05-07 21:00:00,new washington,in,us,unknown,37800,1 1/2 hours,low blinking stars&#44 across the sky from one another. No movement&#44 no sound&#44very distinct color. ((NUFORC Note:  Possible stars.  PD)),2006-05-15,38.5630556,-85.5397222
2006-05-07 21:30:00,brookville/trotwood,oh,,triangle,900,15 minutes,Three red lights in Triangular shape&#44 intercepted by small plane&#44 then moves away.,2006-05-15,39.826649,-84.417267
2006-05-07 21:30:00,davenport,ia,us,light,60,less than 1 minute,I was sitting on steps leading to my house. I was facing west when I noticed a light moving from a westardly direction that was very hi,2006-05-15,41.5236111,-90.5775
2006-05-07 22:50:00,springhill (canada),ns,ca,light,420,5-7 minutes,Shapeshifting light seen by 2 teenagers at night,2012-09-24,45.633333,-64.05
2007-05-07 00:00:00,albany,or,us,triangle,5,4-5 seconds,We saw something unusual and unforgetable along the river in Albany&#44 Oregon,2007-11-28,44.6366667,-123.1047222
2007-05-07 00:10:00,atlantic ocean,,,light,45,45 seconds,two orange lights seen over the Atlantic Ocean,2007-06-12,-14.599413,-28.673147
2007-05-07 04:00:00,kitchener (canada),on,ca,triangle,180,3 mins,I stay in the 19th floor of an apartment. It was 4:00 am and was awakened by my baby&#8217;s cry. I woke up and sat to feed my baby and when,2007-06-12,43.45,-80.5
2007-05-07 05:25:00,lakeville,ma,us,light,30,30sec,Opened door to go to work and in front of my house the craft went just above the tree line and moved e-s-e 10sec-later that night went,2007-10-08,41.8458333,-70.95
2007-05-07 14:01:00,new york city (whitestone),ny,us,sphere,10,approx 10 seconds,White shperical object seen near New York City,2007-06-12,40.7141667,-74.0063889
2007-05-07 19:10:00,tauranga (new zealand),,,,120,2 minutes,date: 5th May 2007 time: 7pm  I have just seen a large flying object/ship/??? of some sort.I was driving home across the back road,2007-06-12,-37.687797,176.16513
2007-05-07 20:10:00,kansas city,mo,us,other,2700,45 minutes,Bright lights seen in Western sky moving very slowly from SW to NE.,2007-06-12,39.0997222,-94.5783333
2007-05-07 21:00:00,west plains,mo,,light,1800,30min,two small red and white lights circling or chasing two big bright orange that lights dim off and on,2007-06-12,33.183126,-102.82689
2007-05-07 22:00:00,villa rica,ga,us,unknown,900,15 minutes,2 objects with Pulsating lights changing colors.  They hovered in the same spot for about 15 minutes.  ((NUFORC Note:  Stars??  PD)),2007-06-12,33.7319444,-84.9191667
2007-05-07 22:50:00,reedsport,or,us,circle,5,5 sec,Huge blue light disappears into the trees and other cars blinking there lights at me and truck had his flashers on.,2007-06-12,43.7025,-124.0955556
2007-05-07 23:00:00,savannah,tn,us,cigar,60,1 minute,((HOAX??))  long shiny grey ship moving very fast&#33  ((NUFORC Note:  Report from student.  PD)),2007-06-12,35.2247222,-88.2491667
2007-05-07 23:30:00,tualatin,or,us,light,2700,45 minutes,lights dancing across sky,2007-06-12,45.3841667,-122.7627778
2007-05-08 00:00:00,chatham,mi,us,diamond,3600,1 hour,diamound shape &#44strobe lights change colour no sound very fast-stood still over lake emitted white beam.,2007-06-12,46.3477778,-86.9288889
2008-05-07 00:15:00,holland,oh,us,circle,4,2-4 seconds,SPOTTED LARGE BALL OF WHITE LIGHT TRAVELING AT SLOWER SPEED THAN WHAT A SHOOTING STAR TRAVELS,2008-06-12,41.6216667,-83.7116667
2008-05-07 01:00:00,austintown,oh,us,oval,2,a few seconds,UFO over Austintown&#44 Ohio?,2008-06-12,41.1016667,-80.7647222
2008-05-07 20:00:00,johns island,sc,us,light,300,5 minutes,Light floating above pasture,2008-10-31,32.7922222,-80.1083333
2008-05-07 21:40:00,kingston (canada),on,ca,light,5,5 sec,We saw two bright yellow lights&#44 moving very quickly&#44 heading north in the night sky,2008-06-12,44.233333,-76.483333
2008-05-07 22:00:00,san francisco,ca,us,light,900,15 minutes,Bright red luminous round light seen moving slowly over SF Bay.,2008-06-12,37.775,-122.4183333
2008-05-07 22:27:00,millville,nj,us,fireball,6,4 to 6 seconds,Fireball misty teardrop shape fell behind a tree line,2008-06-12,39.4019444,-75.0397222
2008-05-07 23:00:00,mansfield,tx,us,light,900,15 minutes,unidentifiable lights,2008-06-12,32.5630556,-97.1413889
2008-05-08 00:00:00,calhoun,ga,us,disk,240,3-4 min.,The craft was amazing with the speed it had&#44 and I sat in shock.,2008-06-12,34.5025,-84.9511111
2009-05-07 05:30:00,edmonton (canada),ab,ca,light,600,about 10 minutes,A bright light illuminated my window,2010-02-14,53.55,-113.5
2009-05-07 09:20:00,englewood,fl,us,light,900,9:20-9:35,Star like objects that change direction flash light&#44and speed up&#44and slow down.Almost every night.,2009-05-12,26.9616667,-82.3527778
2009-05-07 20:00:00,avon,co,us,disk,15,about 15 seconds,MUFON/COLORADO REPORT:  Low flying disc with flashing lights seen over Avon,2009-06-09,39.6313889,-106.5216667
2009-05-07 21:30:00,eagle,co,us,flash,600,10 minutes,MUFON/COLORADO REPORT:  Anomalous flashing strobe lights seen over Eagle CO,2009-06-09,39.6552778,-106.8280556
2010-05-07 01:57:00,gladwin,mi,us,unknown,600,10 minutes,Circles of lights the size of cars over tree tops,2010-11-21,43.9808333,-84.4863889
2010-05-07 12:00:00,phoenix,az,us,changing,7,7 seconds,Moved across the city of  Phoenix in just a few seconds.,2010-05-12,33.4483333,-112.0733333
2010-05-07 17:30:00,luka,ms,,circle,600,5 to 10 min.,The Object  Transmitted A Noise Then Flew Off,2010-06-03,34.811757,-88.190041
2010-05-07 21:00:00,oakland,ca,us,unknown,5,5 sec.,First Friday Oakland&#44 CA UFO sighting,2010-11-21,37.8044444,-122.2697222
2010-05-07 21:45:00,san felipe (baja california) (mexico),,,light,1,1 second,Huge Bright White Light Flash in Desert Baja Sky,2010-05-12,10.340556,-68.736944
2010-05-07 22:20:00,woodward,ia,us,triangle,1500,25 mins,Triangle shaped object hovering for extended period of time and then finally vanished.,2010-05-12,41.8569444,-93.9216667
2010-05-07 22:30:00,newcastle (australia),,au,oval,30,30sec,Flashing disc over Kotara 2010,2012-05-13,-32.927792,151.784485
2011-05-07 02:30:00,sacramento,ca,us,other,900,15 minutes,High slow moving ufo over Sacramento heading North.,2011-05-12,38.5816667,-121.4933333
2011-05-07 12:44:00,douglaston,ny,us,triangle,60,1 minute,Black Triangle object with a Round top or head photographed in the Little Neck area of New York.,2011-05-12,40.7686111,-73.7475
2011-05-07 20:30:00,chicago,il,us,circle,120,2min,flying objects near chicago o&#39hare air port (footage capture),2011-05-12,41.85,-87.65
2011-05-07 21:11:00,toronto (canada),on,ca,formation,600,10 minutes,Comercial Pilots&#39 report to Toronto ATC of unknown fast flying formation&#44 as heard by me on airband radio,2011-05-12,43.666667,-79.416667
2011-05-07 21:30:00,cambria,ny,,unknown,6,6 seconds,In Cambria&#44 NY (Niagara County) on May 7&#44 2011 at about 9:30 pm a huge rectanglar light&#44 approximately 40 feet by 60 feet&#44 appeared in,2011-05-12,43.184899,-78.815611
2011-05-07 21:30:00,charleston,me,us,other,80,80secs,Two slow moving very bright triangular shaped craft flying over treetops,2011-05-12,45.085,-69.0411111
2011-05-07 21:30:00,toronto (canada),on,ca,formation,30,30 seconds,Multiple spherical objects fly in silent formation over Toronto&#44 Ontario Canada.,2011-05-12,43.666667,-79.416667
2011-05-07 21:45:00,phoenix,az,us,oval,30,30 seconds,illumnated object traveling at fast rate of speed phoenix az.,2011-05-12,33.4483333,-112.0733333
2011-05-07 23:45:00,phoenix,az,us,changing,1200,20 mins,Blue UFO Over ASU West,2011-05-12,33.4483333,-112.0733333
2011-05-08 00:00:00,winona,mn,us,egg,120,1-2 min,Strange object in night sky,2011-05-12,44.05,-91.6391667
2012-05-07 00:30:00,lakeland,fl,us,sphere,600,10 minutes,Orange Chinese lantern type orb in sky,2012-05-13,28.0391667,-81.95
2012-05-07 01:00:00,sheffield (uk/england),,gb,oval,180,3 minutes,UFO sighting over Sheffield on Supermoon Day 7 May 2012,2012-05-13,53.366667,-1.5
2012-05-07 01:50:00,las vegas,nv,us,oval,600,approx. ten minutes,Dimly lit&#44 oval-shaped object seen by drivers on highway; it was being pursued by helicopters.,2012-05-13,36.175,-115.1363889
2012-05-07 20:35:00,portland,or,us,egg,180,3 minutes,Fireball with black rotating band sighted in SE Portland near Hawthorne 5/5/12,2012-05-13,45.5236111,-122.675
2012-05-07 21:00:00,cary,nc,us,other,300,5 minutes,White&#44 star-like object at dusk over Cary,2012-07-04,35.7913889,-78.7813889
2012-05-07 21:17:00,ventura,ca,us,formation,10,10 seconds,Five winged objects in formation flying silently and at extremely high speed.,2012-05-13,34.2783333,-119.2922222
2012-05-07 21:30:00,delaware,oh,us,circle,120,2 minutes,Circle of lights in Ohio,2012-05-13,40.2986111,-83.0680556
2012-05-07 22:00:00,hoodsport,wa,us,formation,3600,1 hour,UFO&#39S OVER THE HOOD CANAL,2012-05-13,47.4061111,-123.1380556
2012-05-07 22:40:00,milwaukee,wi,us,diamond,300,approx 5 mins,Strange bright light which suddenly appeared in the south western sky over lake michigan..near milwaukee. Semblance of lights of a plan,2012-05-13,43.0388889,-87.9063889
2013-05-07 01:40:00,san francisco,ca,us,light,2,2 seconds,Flashing lights in the sky at night in sf,2013-05-15,37.775,-122.4183333
2013-05-07 14:30:00,santee,ca,us,disk,120,a few minutes,UFO CAPTURED OVER HAUNTED 1913 BARN,2013-06-02,32.8383333,-116.9730556
2013-05-07 18:00:00,pell city,al,us,oval,300,5 minutes,Bright silver object that just vanished in the sky.,2013-05-15,33.5861111,-86.2861111
2013-05-07 21:00:00,three-points,az,,circle,1200,20 minutes,One absolutely enormous&#44 maybe 500 yards dia sphere&#44 two smaller spheres emitted in front and behind.,2014-02-27,32.076745,-111.313715
2013-05-07 21:24:00,villa ridge,mo,us,circle,120,2 minutes,Fireball in sky.,2013-05-15,38.4725,-90.8866667
2013-05-07 22:00:00,coatesville,pa,us,circle,120,2 minutes,Circular object with lights like the points of a star in the front&#44 it made no sound.,2013-05-15,39.9830556,-75.8241667
2013-05-07 22:00:00,country club hills,il,us,flash,2,2 seconds,Standing on back patio.  Looked above.  85 degree angle. Size of a star.  Emitted 2 pulsating beams of high intensity white light. Noth,2013-05-15,41.5680556,-87.7202778
2013-05-07 22:02:00,st. cloud,mn,us,unknown,30,30 seconds,Bright orange object flew north from south-east sky&#44 then disappeared.   (St. Cloud&#44 MN).,2013-05-15,45.5608333,-94.1622222
2013-05-07 22:45:00,branford,ct,us,light,180,3 minutes,White orb over Branford&#44 CT and moving in sky between stars&#44 not behaving like airplane nor shooting star.,2013-07-03,41.2794444,-72.8155556
2013-05-07 23:00:00,lima,oh,us,fireball,300,5 minutes,In the lead were two&#44 then two more side by side&#44 then the last three strung out behind the four.,2013-07-22,40.7425,-84.1052778
2014-05-07 00:00:00,detroit,mi,us,fireball,180,3 minutes,Fire balls in detroit sky.,2014-05-08,42.3313889,-83.0458333
2014-05-07 03:30:00,calera,al,us,circle,240,3-4 minutes,Orange/red sphere with blue or green outline or ring.  Moved very slowly to the west&#44 then disappeared.,2014-05-08,33.1027778,-86.7536111
2014-05-07 09:30:00,port richey,fl,us,unknown,1,1 second,Sonic boom denied by military source per McDill AFB&#44 Lt Patrick Gargan. Reports by 911 from Holliday to Spring Hill Fl (about 40 miles),2014-05-08,28.2713889,-82.7197222
2014-05-07 11:56:00,heswall (uk/england),yt,gb,triangle,40,40 seconds,((HOAX??))  Long triangle object moves with speed upwards.,2014-05-08,53.316667,-3.1
2014-05-07 15:00:00,san jose,ca,us,disk,30,30 seconds,Black huge wobbling object disk shape going across sky in clouds,2014-05-08,37.3394444,-121.8938889
2014-05-07 17:30:00,lakeville,mn,us,oval,90,1:30,((HOAX??))  Oval seen emitting haze&#44 and later&#44 smoke. Also took 2 pictures.,2014-05-08,44.6497222,-93.2425
2014-05-07 18:25:00,calimesa,ca,us,,5,5 seconds,Rocket sound wooshes past me at a tremendous speed only about 5 ft off the ground.,2014-05-08,34.0038889,-117.0611111
2014-05-07 20:30:00,seagrove beach,fl,us,fireball,60,<1 minute,Around 8:30 pm I was on the balcony of our condo and saw two fireball type items in the sky east over Panama City. There was no noise a,2014-05-08,30.3183333,-86.1302778
2014-05-07 20:30:00,visalia,ca,us,fireball,180,3 minutes,Strange&#44 slowly moving fireball like object in the sky.,2014-05-08,36.3302778,-119.2911111
2014-05-07 21:00:00,theodore,al,us,circle,120,few minutes,Driving home and entered my neighborhood and saw 2 blinking lights in sky &#44 to close to be airplanes. Then later was outside with 2 oth,2014-05-08,30.5475,-88.1752778
2014-05-07 21:10:00,naugatuck,ct,us,unknown,300,5 minutes,Large formation of lights in western sky&#44 flying north to south...,2014-05-08,41.4858333,-73.0511111
2014-05-07 21:20:00,hillsboro,mo,us,fireball,360,4-6 minutes,Round slow moving silent ball looked like a candlelight.  Northbound.,2014-05-08,38.2322222,-90.5627778
2014-05-07 23:30:00,san isidro,nm,,unknown,15,15 seconds,2 red lights gliding across sky&#44 then green and red lights flickered on and rotated around the object.,2014-05-08,35.563363,-106.770591
1972-05-08 16:00:00,livingston,mt,us,fireball,4,3-4 seconds,1972 fireball,2001-08-05,45.6625,-110.5602778
1977-05-08 16:00:00,kinder,la,us,sphere,1200,20 minutes,Multiple Daytime sighting of silver spheres.,2008-06-12,30.4852778,-92.8505556
1985-05-08 21:30:00,orlando,fl,us,triangle,600,<10 minutes,Triangle shaped dark craft hovers and then flys off at phenomenal speed,2013-02-18,28.5380556,-81.3794444
1987-05-08 00:00:00,marble falls,tx,us,circle,600,10 minutes,Hovering white circle&#44 half the size of the full moon explodes without sound shoots up into the stars and vanishes.,2003-12-09,30.5780556,-98.2725
